,reviewText,Category,overall
170768,FIGHT FOR THE GLAM AND COMMERCIAL SUCCESS,CDs_and_Vinyls,0
413432,Music for morons.,CDs_and_Vinyls,0
753210,"Artists are great, CD won't play",CDs_and_Vinyls,0
896166,No Magic on this here disc...,CDs_and_Vinyls,0
57276,Disgusting!,Baby,0
548642,Could the Title Be Any More Wrong?,CDs_and_Vinyls,0
1090403,sad but true,CDs_and_Vinyls,0
122461,Lousy baby video monitor,Baby,0
459544,not no limit,CDs_and_Vinyls,0
12344,"Unlistenable Fuzak, or, Aural Wallpaper",CDs_and_Vinyls,0
885740,Peter Criss sucks!,CDs_and_Vinyls,0
955922,UGLY,CDs_and_Vinyls,0
1026357,HUH? What? Can I Have MY MONEY BACK!,CDs_and_Vinyls,0
703051,nu metal=posers,CDs_and_Vinyls,0
111271,Not centered save your money,Sports_and_Outdoors,0
150645,Not worth the money,Sports_and_Outdoors,0
129524,Buyer Be Warned...,Baby,0
464335,nofx has turned into a trendy pop band,CDs_and_Vinyls,0
1053431,Save your money.,CDs_and_Vinyls,0
148094,BLAND AND INSIPID,CDs_and_Vinyls,0
765859,"The answer is ""Another Pitiful Cry For Attention!""",CDs_and_Vinyls,0
766829,MARY FLOPPINS,CDs_and_Vinyls,0
1010922,The most disappointing album by a Death Metal band ever,CDs_and_Vinyls,0
565999,"Same family, different sensibility ................",CDs_and_Vinyls,0
618353,THE WORST EXCUSE FOR A RAPPER EVER I HOPE 50 CENT SMOKES HIM,CDs_and_Vinyls,0
162871,Would not recommend.,Sports_and_Outdoors,0
719180,Not Kylie at her Best,CDs_and_Vinyls,0
315351,Almost Unlistenable,CDs_and_Vinyls,0
14682,Waste of Money and muscular energy ( in using it),Beauty,0
10746,DO NOT USE THESE,Baby,0
14305,Swim and Water Exercise,Sports_and_Outdoors,0
16149,Disappointing,Amazon_Instant_Video,0
842346,Awful,CDs_and_Vinyls,0
690650,I dont get it,CDs_and_Vinyls,0
247105,Rolling Stone should know better..,CDs_and_Vinyls,0
878750,Bad Girl Gone Worst,CDs_and_Vinyls,0
828698,Boycott anti-piracy software!!!!!!!!!!!,CDs_and_Vinyls,0
298339,Give me a break,CDs_and_Vinyls,0
61309,"design flaw, major",Sports_and_Outdoors,0
889798,Pure poser cheese,CDs_and_Vinyls,0
18193,DOES NOT WORK W/ COMBI,Baby,0
245903,Keep stepping right past this one,Sports_and_Outdoors,0
185364,Don't kid yourself,CDs_and_Vinyls,0
715909,David Lee Roth IS Van Halen,CDs_and_Vinyls,0
34175,Couldn't finish watching,Amazon_Instant_Video,0
1028763,missing,CDs_and_Vinyls,0
26458,Not worth it,Beauty,0
698149,Opera for the common folks,CDs_and_Vinyls,0
62561,Aboslutely awful,Beauty,0
605054,Do Not Buy This,CDs_and_Vinyls,0
792541,EVEN A NIRVANA CD IS A BILLION TIMES BETTER.,CDs_and_Vinyls,0
659550,That's so sad it's #13 in the UK!,CDs_and_Vinyls,0
820251,"Es La India, tiene que ser buen material!",CDs_and_Vinyls,0
15046,Don't buy it!,Office_Products,0
6599,Hellish,CDs_and_Vinyls,0
200751,Made For MTV Drivel,CDs_and_Vinyls,0
4142,0 stars!!!,Baby,0
282044,Ripped on 2nd use due to light wind,Sports_and_Outdoors,0
795714,HAHA,CDs_and_Vinyls,0
164169,Broke in the wind,Sports_and_Outdoors,0
176696,STOP and don't buy this. I know its really cool... but it wont be when it breaks after a week or two.,Sports_and_Outdoors,0
42112,Yeah.................No.  Not for an actual firearm.,Sports_and_Outdoors,0
340891,"No!  Just, No!",CDs_and_Vinyls,0
602011,It's just crap!,CDs_and_Vinyls,0
107762,picture quality EXTREMELY POOR,Baby,0
983141,Unrecognizable....Can't Lie To The People....,CDs_and_Vinyls,0
1084049,What a horrible album,CDs_and_Vinyls,0
429,Not a good design,Baby,0
41726,"Good idea, poor execution",Office_Products,0
260798,typical R-N-B of today,CDs_and_Vinyls,0
765211,OMG Fantabulastic!!!22,CDs_and_Vinyls,0
750689,"Snoop Dogg, just quit.",CDs_and_Vinyls,0
20395,Frank Zappa-the man without God,CDs_and_Vinyls,0
71615,wrong color very  cheap looking,Baby,0
95227,Limp's Best Album?,CDs_and_Vinyls,0
961313,SKILLET FINALLY COOKS UP A ROTTEN EGG......,CDs_and_Vinyls,0
20980,Not worth it!,Beauty,0
661219,Look up &quot;sissy&quot; in the dictionary,CDs_and_Vinyls,0
364587,Filthy Album,CDs_and_Vinyls,0
795607,MY GOODNESS!!,CDs_and_Vinyls,0
806382,Kill Green Day.,CDs_and_Vinyls,0
511989,Bubblegum Pop Garbage,CDs_and_Vinyls,0
664261,Don't give Gene any more money!,CDs_and_Vinyls,0
48437,One of the most overrated of all time,CDs_and_Vinyls,0
489931,Hey! The Backstreet Boys learned to play their own music!,CDs_and_Vinyls,0
770227,WHEN YOU FIRE THE MAIN GUY THIS IS WHATS LEFT,CDs_and_Vinyls,0
48857,"worked for 3 weeks, and also had other issues.",Baby,0
163257,Sad,Beauty,0
404681,Hmmmmm,CDs_and_Vinyls,0
298526,BLUFFF,CDs_and_Vinyls,0
1033778,Take a pass on this one folks,CDs_and_Vinyls,0
1095604,Clearly the only one,CDs_and_Vinyls,0
41188,slimy stuff,Beauty,0
121133,Does not stay put.,Baby,0
532403,"""Terrible, terrible album.""",CDs_and_Vinyls,0
315348,did you know this was originally a bootleg?,CDs_and_Vinyls,0
34408,Oh my gosh - this thing is way too confusing,Baby,0
247992,Yellow Submarine Sandwich,CDs_and_Vinyls,0
630249,Absolutly Horrendous!!!,CDs_and_Vinyls,0
269359,Dead on Arrival; Never buy from Amazon Warehouse.,Sports_and_Outdoors,0
417269,No wonder its for 1.00 used!!,CDs_and_Vinyls,0
903189,HAVE THEY LOST THEIR MINDS?- WAS LOOKING FORWARD TO SAUCERFUL ANNIVERSARY,CDs_and_Vinyls,0
172530,The cover says it all,CDs_and_Vinyls,0
321385,HORRIBLE!,CDs_and_Vinyls,0
175965,Do not buy,Sports_and_Outdoors,0
268876,Cheap... Cheap..... Cheap,Sports_and_Outdoors,0
592598,Pushover metal,CDs_and_Vinyls,0
38060,WISH THAT -30 STARS WAS AN OPTION...QUEEN ARE TRASH!!!,CDs_and_Vinyls,0
714233,All I can say is......,CDs_and_Vinyls,0
645947,Never seen such a blatant sell-out,CDs_and_Vinyls,0
167017,Metallica makes limp bizkit look good.,CDs_and_Vinyls,0
275626,Missing too much content.,CDs_and_Vinyls,0
1048137,Not So Greatest Hits/Remixes,CDs_and_Vinyls,0
614219,THIS CD STINKS WORSE THEN A 500 POUND MANS SWEATY UNDERWARE,CDs_and_Vinyls,0
49886,Not a good option.,Baby,0
12193,HP has big problems with cartridges and Support,Office_Products,0
1072101,Standard and dull,CDs_and_Vinyls,0
905483,Idina's Worst,CDs_and_Vinyls,0
739836,DRM = Dangerous Rootkit Malware,CDs_and_Vinyls,0
893818,Blah!!!,CDs_and_Vinyls,0
849992,STAY FAR AWAY!!,CDs_and_Vinyls,0
112049,Received the Knock Off,Sports_and_Outdoors,0
74614,I didn't like it.,Sports_and_Outdoors,0
776305,"Yeah, this album would be brilliant if the only music left to listen to was Michael Bolton and Madonna...",CDs_and_Vinyls,0
877133,When did Stinkin' Park become emo?,CDs_and_Vinyls,0
661220,You want ACOUSTIC?  Um.  No.,CDs_and_Vinyls,0
170900,Way Too White,Beauty,0
193744,Not worth it. Lens fell out after 4 uses,Sports_and_Outdoors,0
537184,"Lyrics, lyrics, lyrics...",CDs_and_Vinyls,0
464404,This album rocks? He-he-he...,CDs_and_Vinyls,0
1059777,Shameless money grab!  Songs titles are even spelled wrong on records!,CDs_and_Vinyls,0
132719,AWFUL!,Beauty,0
173827,boring,CDs_and_Vinyls,0
977992,Pretty awful,CDs_and_Vinyls,0
121314,Smooth but allergic,Beauty,0
957995,Another Pretty Face with Moderate Talent,CDs_and_Vinyls,0
68937,Please TEST before using!,Beauty,0
638814,Sigh ...,CDs_and_Vinyls,0
629819,Terribile vocals,CDs_and_Vinyls,0
172084,Really wanted to like it but I hated it.,Beauty,0
61312,Not as good as I thought it would be,Sports_and_Outdoors,0
282088,Pure NOISE!,CDs_and_Vinyls,0
447335,"This performance is missing movement 1, Allegro moderato",CDs_and_Vinyls,0
909531,A failure after an epic album.,CDs_and_Vinyls,0
778711,HAHA!  A modern minstrel show indeed...,CDs_and_Vinyls,0
554809,Irritating,CDs_and_Vinyls,0
83776,This monitor will wake you up more than your baby!,Baby,0
50530,Item not as pictured or described,Baby,0
95010,Just for looks,Baby,0
526972,Concrete BS,CDs_and_Vinyls,0
68935,Well...it's a start,CDs_and_Vinyls,0
51430,Not impressed!,Baby,0
583842,Jeremy Snyder your a champion,CDs_and_Vinyls,0
392456,This album is HILLARIOUS!,CDs_and_Vinyls,0
71951,Not worth the money- baby hates it,Baby,0
69387,Who buys this stuff?  It left my face feeling stripped,Beauty,0
798238,Sex sells. Here's all the proof you need.,CDs_and_Vinyls,0
372850,A SAD MEETING LEADING TO A EMBARASSING ALBUM...,CDs_and_Vinyls,0
59440,It sucks,Beauty,0
105916,CAP NEVER STAYS ON,Baby,0
265256,Not the best unit for biking,Sports_and_Outdoors,0
966889,MADONNA WANNA BE,CDs_and_Vinyls,0
1014962,I'm so disappointed.,CDs_and_Vinyls,0
721103,A Talentless Family...,CDs_and_Vinyls,0
977715,must tell the truth,CDs_and_Vinyls,0
49621,HATED IT,Beauty,0
20218,Run of the mill weirdness,CDs_and_Vinyls,0
852251,Better Out Than In?,CDs_and_Vinyls,0
485870,True Veneno!,CDs_and_Vinyls,0
122619,Don't waste you time,Beauty,0
92950,No Magical Improvement; Not for the Sensitive of Skin,Beauty,0
815723,Sounds like ....,CDs_and_Vinyls,0
25328,The absolute worst DK album,CDs_and_Vinyls,0
118925,WTF happened?,CDs_and_Vinyls,0
827211,Reprise? No thanks!,CDs_and_Vinyls,0
508597,Yuck!!!!,CDs_and_Vinyls,0
971845,"No way, that's so awesome dude.",CDs_and_Vinyls,0
333049,NIGHT MARES!!!!!!,CDs_and_Vinyls,0
123198,Fake.,Beauty,0
160014,Not liking this anymore,Beauty,0
129510,Total Joke,Sports_and_Outdoors,0
49852,Highway Patrol officer told us not to use it,Baby,0
136521,Poorly Made - Stay Away,Sports_and_Outdoors,0
28552,Is This For REAL?,Baby,0
648041,Very disappointed with this purchase.,CDs_and_Vinyls,0
663855,JUST HORRIBLE!..... WHERE IS THE GROWTH Mary?,CDs_and_Vinyls,0
847468,Good bye milky way or goodbye enigma?,CDs_and_Vinyls,0
879222,One of THE worst CDs ever. R.Kelly at his absolute trashiest.,CDs_and_Vinyls,0
481535,the trash route,CDs_and_Vinyls,0
153422,Uncomfortable and toxic!,Baby,0
797940,Warning - Installs Malware on Your Windows PC,CDs_and_Vinyls,0
775406,Terrible.,CDs_and_Vinyls,0
463208,0 stars... will the real poser please stand up?,CDs_and_Vinyls,0
638633,This made me VERY ANGRY,CDs_and_Vinyls,0
575146,Somebody Make It Stop!,CDs_and_Vinyls,0
787812,This Is 'Crack Music' Alright,CDs_and_Vinyls,0
408821,The day he bored me to sleep,CDs_and_Vinyls,0
602561,This CD Is Wack To The Ultimate Max!,CDs_and_Vinyls,0
1053677,The Unwelcome Resurrection of Barbra Strident,CDs_and_Vinyls,0
477869,HUNH? WHAT?....,CDs_and_Vinyls,0
950613,Another Dylan Joke.....,CDs_and_Vinyls,0
131238,Absolutely NOT as pictured on the package,Beauty,0
990097,Disgraceful... Linkin Park is finished,CDs_and_Vinyls,0
469538,not good like their first album,CDs_and_Vinyls,0
34680,Junk,Sports_and_Outdoors,0
282968,Complete piece of garbage,Sports_and_Outdoors,0
3341,too hard to put together each time,Sports_and_Outdoors,0
147716,Not as described,Baby,0
21199,Episode 4 = 3.5 | Season 4 = 2.9 | Series = 3.7 (Scale = 1 to 5),Amazon_Instant_Video,0
239845,"tyring to hard is like sabotge, sucks bad",CDs_and_Vinyls,0
65489,Why ?,CDs_and_Vinyls,0
157941,Junk,Sports_and_Outdoors,0
305892,"Yes, the speed is wrong",CDs_and_Vinyls,0
895391,Watch Out Bad Quality,CDs_and_Vinyls,0
172909,"Second attempt at getting a Sigma to work, will be using another brand",Sports_and_Outdoors,0
740164,Malmsteen once again unleashes bordom,CDs_and_Vinyls,0
81206,Easily their worst album,CDs_and_Vinyls,0
150236,ONE STAR IS MORE THAN IT DESERVES,CDs_and_Vinyls,0
48782,Tacky.,Beauty,0
83498,BRING IT BACK AMAZON,Beauty,0
10756,Worthless,Beauty,0
27975,pulls out lashes,Beauty,0
56348,Complete Waste of Money,Baby,0
109929,Wrong item,Beauty,0
120340,A Journey Through Hell,CDs_and_Vinyls,0
966233,In your face yuppie pop music -- yuck!,CDs_and_Vinyls,0
76455,shrunk,Sports_and_Outdoors,0
440755,Dear God No!,CDs_and_Vinyls,0
227967,Too short,Sports_and_Outdoors,0
763592,"What Happened, 1 cent?",CDs_and_Vinyls,0
438271,What's so great about Korn anyway?,CDs_and_Vinyls,0
969903,Hang My Head and Sigh,CDs_and_Vinyls,0
425099,terrible,CDs_and_Vinyls,0
138474,Revitalized Metal?,CDs_and_Vinyls,0
809673,AWLFUL !!!,CDs_and_Vinyls,0
407855,"Just another Get Up Kids release, kids...",CDs_and_Vinyls,0
54864,Foam compresses after two months and becomes unusable.,Baby,0
120131,Bad,Beauty,0
514093,Merely servicable cast recording,CDs_and_Vinyls,0
528454,Worst band in the entire history of civiliazation. Seriously. I'm not even joking.,CDs_and_Vinyls,0
927330,I agree with one star reviews,CDs_and_Vinyls,0
715998,Hullabaloo anyone?,CDs_and_Vinyls,0
638381,Jewel sells out to the ranks of Teen Pop,CDs_and_Vinyls,0
478605,What the world needs now isn't insanity,CDs_and_Vinyls,0
176782,LED ZEPPELIN ARE LEGENDS CAN GO STRAIGHT TO HEAVEN,CDs_and_Vinyls,0
904506,Very bad concert,CDs_and_Vinyls,0
562280,Where's the Blues? Not here...,CDs_and_Vinyls,0
178377,I returned it.,Sports_and_Outdoors,0
865618,Zach Galifianakis - Live at the Purple Onion - Review,CDs_and_Vinyls,0
948033,Swan dive,CDs_and_Vinyls,0
276139,Horrible!,CDs_and_Vinyls,0
125201,This is an abortion,CDs_and_Vinyls,0
600152,CAVEAT EMPTOR!,CDs_and_Vinyls,0
615438,Save Your Cash!,CDs_and_Vinyls,0
123019,Missing the best tracks!,CDs_and_Vinyls,0
9204,What A Mockery!,CDs_and_Vinyls,0
33080,Not as pictured. :(,Baby,0
550250,This isn't rock,CDs_and_Vinyls,0
32603,Soap Opera,Amazon_Instant_Video,0
533144,Annoying CD!,CDs_and_Vinyls,0
803566,Ashlee?,CDs_and_Vinyls,0
144014,Horrible,Baby,0
957856,"I purchased, but will be returning.  Lack of SACD is outrageous",CDs_and_Vinyls,0
867827,Not the original  Horrible ruined Classic !,CDs_and_Vinyls,0
697239,"Rabbits, they're daft buggers they are",CDs_and_Vinyls,0
738037,One of the greatest bands in history...should hang it up!,CDs_and_Vinyls,0
476,Pass This Up!,Beauty,0
667801,"I'm sorry, but",CDs_and_Vinyls,0
716995,I love watching Everybody Love's Raymond on TBS!,CDs_and_Vinyls,0
728354,Disgusting.,CDs_and_Vinyls,0
879219,What happened to content in R&B?,CDs_and_Vinyls,0
706905,Remember When New Prince Album Was To Be Looked Forward To?,CDs_and_Vinyls,0
266467,"Useless, you get better by buying the $1.99 version at a discount store.",Sports_and_Outdoors,0
58606,Never ever again t,Beauty,0
93397,Didn't work,Baby,0
859378,This album is AWESOME.......,CDs_and_Vinyls,0
168874,Cannot get tight,Sports_and_Outdoors,0
118763,"When did this crawl out of hell, and when will it crawl back in?",CDs_and_Vinyls,0
524384,Let's not lose perspective here...,CDs_and_Vinyls,0
802470,John's worst EVER,CDs_and_Vinyls,0
19566,Skip it Skip it,Amazon_Instant_Video,0
97974,eczema on my toddler,Beauty,0
56671,Sticky!!,Baby,0
156136,One Star,Beauty,0
523722,"BORING, SELF ABSORBED And AIMLESS",CDs_and_Vinyls,0
275598,There is no way this will fit on any rifle,Sports_and_Outdoors,0
31452,"WARNING! They changed the formula. Completely different than before, cheaper ingredients.",Beauty,0
639495,St. $#!T,CDs_and_Vinyls,0
229394,ONLY FOR DIE HARD FANS,CDs_and_Vinyls,0
98354,Really Not Impressed,Beauty,0
204190,UNCOOL,CDs_and_Vinyls,0
600849,I'll make this quick...,CDs_and_Vinyls,0
924944,"tepid, dead dull, nauseating,",CDs_and_Vinyls,0
916317,Buy His Music CDs Instead,CDs_and_Vinyls,0
195735,"long term review, falling apart.",Sports_and_Outdoors,0
101658,"Adorable lovey, terrible quality",Baby,0
583101,Nope....Nope....Nope....,CDs_and_Vinyls,0
75139,Wished that it would work,Baby,0
95518,Doesn't work at all,Beauty,0
492323,"What Happened, Patti?",CDs_and_Vinyls,0
20534,so-so...more of the same.,Amazon_Instant_Video,0
614478,Then there was two.....,CDs_and_Vinyls,0
426527,ugh,CDs_and_Vinyls,0
16586,HE STARED AT ME,Amazon_Instant_Video,0
159225,blegh,Beauty,0
116350,stop believing in jeff,CDs_and_Vinyls,0
41038,My daughter hated it,Baby,0
178695,"Homemade quality, doesn't stay stretchy.",Beauty,0
204397,Van Hagar Yuck,CDs_and_Vinyls,0
156289,REALLY EXPENSIVE & NOT WORTH IT!!!!!!!!!!!!!!!!!!!!,Beauty,0
61523,Diana Exhausted....is more like it.,CDs_and_Vinyls,0
661123,"You people are kidding, right?",CDs_and_Vinyls,0
1074900,Dreadful and Horrifyingly Bad,CDs_and_Vinyls,0
224355,Buy the 3 Bucc brass catcher instead...,Sports_and_Outdoors,0
855385,FAIL,CDs_and_Vinyls,0
588940,If at ALL possible this CD would get 0 stars...,CDs_and_Vinyls,0
996472,Far cry from their past.,CDs_and_Vinyls,0
458051,This is an insult to heavy metal,CDs_and_Vinyls,0
494934,How many Eddie Vedders are out there?,CDs_and_Vinyls,0
154907,"hideous, still",CDs_and_Vinyls,0
3290,Maybe I got a lemon,Sports_and_Outdoors,0
832989,Poor,CDs_and_Vinyls,0
1009009,"Their darkest hour, indeed!",CDs_and_Vinyls,0
302467,Only 100% Intellectuals Need Apply,CDs_and_Vinyls,0
115543,"Formula clings to sides, not good as a formula dispenser",Baby,0
17045,Not worth the money,Beauty,0
137379,not very good quality,Beauty,0
34480,stiff as a bristle brush,Beauty,0
93683,Not True to the Shade,Beauty,0
9230,Needs an AC connection,Office_Products,0
199934,MAKE HER AN ICON BUT IS THIS ALBUM REALLY GOOD,CDs_and_Vinyls,0
759430,horribly horrible!,CDs_and_Vinyls,0
1008928,A Generic Snoozefest,CDs_and_Vinyls,0
70601,"Case falls apart, switch breaks.",Sports_and_Outdoors,0
1034077,unoriginal,CDs_and_Vinyls,0
733590,This Soundtrack Makes Me Want To Be A Zombie In The Movie...,CDs_and_Vinyls,0
783044,Plain boring and unoriginal,CDs_and_Vinyls,0
298399,A word of dissent,CDs_and_Vinyls,0
71897,Don't buy for paintball.............,Sports_and_Outdoors,0
809403,Dreck,CDs_and_Vinyls,0
57426,Not dark,Beauty,0
90619,No good,Beauty,0
96764,Leaky!,Baby,0
163219,no good,Sports_and_Outdoors,0
1014865,MISTAKE,CDs_and_Vinyls,0
4059,Fake product alert!,Beauty,0
820463,Ummm,CDs_and_Vinyls,0
12266,dont buy,Office_Products,0
81751,Only works with the Arm & Hammer diaper pail refills,Baby,0
96592,Worth $10,Sports_and_Outdoors,0
81186,SO AND SO,Beauty,0
63396,Disappointment,Baby,0
15624,Not as advertised,Office_Products,0
2747,Got it as a gift....and then returned it for the $$$,Baby,0
811446,"Hey Chicostick, you big faggot!",CDs_and_Vinyls,0
1066065,Lame,CDs_and_Vinyls,0
929455,Not recommended...,CDs_and_Vinyls,0
65354,The baby doesn't care about it.,Baby,0
200597,Garbage !,CDs_and_Vinyls,0
55484,Treason,CDs_and_Vinyls,0
800362,so let down,CDs_and_Vinyls,0
945092,Fooled Again!  Don't Let This Happen To You...,CDs_and_Vinyls,0
606898,Awful,CDs_and_Vinyls,0
186582,Poor design,Sports_and_Outdoors,0
1004955,Minimal talent on display on this CD.....,CDs_and_Vinyls,0
251413,Very Bad Pop Metal......,CDs_and_Vinyls,0
465382,corn to the max,CDs_and_Vinyls,0
46682,No good!,Baby,0
120921,Cheaper than dirt... literally,Sports_and_Outdoors,0
6904,Just not good,Beauty,0
141848,I think this should be in the toy category...for a DOLL,Baby,0
819447,Review from Now Magazine,CDs_and_Vinyls,0
720747,WOW!!!!! What an AWESOME Frisbee!!!!!!!!!!!!!!!!,CDs_and_Vinyls,0
703097,Slipknot has matured? HAHAHA.,CDs_and_Vinyls,0
107753,Smells good but thats it...,Beauty,0
753291,"Kreator isn't Slayer, Right?",CDs_and_Vinyls,0
785672,Tony Yayo Used To Have It,CDs_and_Vinyls,0
591127,Bland Follow Up!,CDs_and_Vinyls,0
603413,5 Stars ? You Got To Be Kidding...,CDs_and_Vinyls,0
9644,Not so great,Beauty,0
69699,just your typical garish toxic plastic from China,Baby,0
157717,Sent it back,Sports_and_Outdoors,0
136083,"Broke on first use, got for Easter present, just used, and now we cannot return them",Sports_and_Outdoors,0
763622,They wouldn't return my Money!!!!!! at the music store!!!!!,CDs_and_Vinyls,0
444349,this stinks,CDs_and_Vinyls,0
27664,Dry Pak,Sports_and_Outdoors,0
75805,The roller should have been the tip off...,Beauty,0
34638,Didn't Work for Me,Beauty,0
25715,Not as great at it seems,Baby,0
561928,Whats the big deal?,CDs_and_Vinyls,0
687099,BOB and YOKO !,CDs_and_Vinyls,0
6904,Son got too smart for it,Baby,0
81878,Don't waste your money,Sports_and_Outdoors,0
33600,what?,Amazon_Instant_Video,0
585524,Worthless Revival,CDs_and_Vinyls,0
21171,Overrated,Beauty,0
523099,A very disappointing sequel,CDs_and_Vinyls,0
16001,Remarkable,Amazon_Instant_Video,0
473553,Too stoned...,CDs_and_Vinyls,0
228466,I DIDN'T LIKE THIS ONE AT ALL..............,CDs_and_Vinyls,0
175212,Cold Steel,Sports_and_Outdoors,0
